pocket_id,uniprot_id,protein_name,organism,classification,n_ligands,pdb_codes,MW_mean,MW_std,MW_median,MW_min,MW_max,MW_count,logP_mean,logP_std,logP_median,logP_min,logP_max,logP_count,HBD_mean,HBD_std,HBD_median,HBD_min,HBD_max,HBD_count,HBA_mean,HBA_std,HBA_median,HBA_min,HBA_max,HBA_count,TPSA_mean,TPSA_std,TPSA_median,TPSA_min,TPSA_max,TPSA_count,rotatable_bonds_mean,rotatable_bonds_std,rotatable_bonds_median,rotatable_bonds_min,rotatable_bonds_max,rotatable_bonds_count,formal_charge_mean,formal_charge_std,formal_charge_median,formal_charge_min,formal_charge_max,formal_charge_count,aromatic_rings_mean,aromatic_rings_std,aromatic_rings_median,aromatic_rings_min,aromatic_rings_max,aromatic_rings_count,fsp3_mean,fsp3_std,fsp3_median,fsp3_min,fsp3_max,fsp3_count
P16442_1,P16442,Histo-blood group ABO system transferase,Homo sapiens,TRANSFERASE,3,"3ioi,3v0l,3v0p",610.0376666666674,85.70340722709577,640.384000000001,513.2900000000002,676.439000000001,3,-4.17356666666666,0.7944745265477869,-4.390699999999992,-4.836899999999992,-3.2930999999999955,3,6.333333333333333,2.0816659994661326,7.0,4.0,8.0,3,16.666666666666668,2.5166114784235836,17.0,14.0,19.0,3,290.69666666666666,39.53918604793648,302.65,246.56,322.88000000000005,3,15.0,3.605551275463989,16.0,11.0,18.0,3,-2.3333333333333335,0.5773502691896257,-2.0,-3.0,-2.0,3,2.0,0.0,2.0,2.0,2.0,3,0.5174603174603174,0.08589047148234087,0.5238095238095238,0.4285714285714285,0.6,3
P16469_1,P16469,"Arachidonate 12-lipoxygenase, 12S-type",Sus scrofa,OXIDOREDUCTASE/OXIDOREDUCTASE inhibitor,1,3rde,357.51399999999944,0.0,357.51399999999944,357.51399999999944,357.51399999999944,1,4.419900000000004,0.0,4.419900000000004,4.419900000000004,4.419900000000004,1,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,3.0,3.0,3.0,1,49.36,0.0,49.36,49.36,49.36,1,14.0,0.0,14.0,14.0,14.0,1,-1.0,0.0,-1.0,-1.0,-1.0,1,1.0,0.0,1.0,1.0,1.0,1,0.6086956521739131,0.0,0.6086956521739131,0.6086956521739131,0.6086956521739131,1
P16869_1,P16869,FhuE receptor,Escherichia coli BW25113,TRANSPORT PROTEIN,1,6e4v,807.6560000000019,0.0,807.6560000000019,807.6560000000019,807.6560000000019,1,-0.0614999999999921,0.0,-0.0614999999999921,-0.0614999999999921,-0.0614999999999921,1,5.0,0.0,5.0,5.0,5.0,1,13.0,0.0,13.0,13.0,13.0,1,284.17,0.0,284.17,284.17,284.17,1,26.0,0.0,26.0,26.0,26.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.6176470588235294,0.0,0.6176470588235294,0.6176470588235294,0.6176470588235294,1
P17050_1,P17050,Alpha-N-acetylgalactosaminidase,Homo sapiens,HYDROLASE/HYDROLASE INHIBITOR,2,"4do4,4do5",184.7075000000001,29.02885468805131,184.7075000000001,164.18100000000013,205.2340000000001,2,-3.921099999999996,0.10168195513462533,-3.921099999999996,-3.992999999999996,-3.849199999999996,2,5.0,0.0,5.0,5.0,5.0,2,4.0,0.0,4.0,4.0,4.0,2,101.965,6.27203714912468,101.965,97.53,106.4,2,5.0,0.0,5.0,5.0,5.0,2,1.0,0.0,1.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2,0.9375,0.08838834764831845,0.9375,0.875,1.0,2
P17109_1,P17109,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,Escherichia coli K-12,TRANSFERASE,1,3hww,144.08200000000002,0.0,144.08200000000002,144.08200000000002,144.08200000000002,1,-3.1644999999999994,0.0,-3.1644999999999994,-3.1644999999999994,-3.1644999999999994,1,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,5.0,5.0,5.0,1,97.32999999999998,0.0,97.32999999999998,97.32999999999998,97.32999999999998,1,4.0,0.0,4.0,4.0,4.0,1,-2.0,0.0,-2.0,-2.0,-2.0,1,0.0,0.0,0.0,0.0,0.0,1,0.4,0.0,0.4,0.4,0.4,1
P17427_1,P17427,"Adaptor protein complex AP-2, alpha 2 subunit",Mus musculus,ENDOCYTOSIS,1,3hs8,1420.482000000001,0.0,1420.482000000001,1420.482000000001,1420.482000000001,1,-9.732100000000004,0.0,-9.732100000000004,-9.732100000000004,-9.732100000000004,1,18.0,0.0,18.0,18.0,18.0,1,20.0,0.0,20.0,20.0,20.0,1,586.6299999999999,0.0,586.6299999999999,586.6299999999999,586.6299999999999,1,40.0,0.0,40.0,40.0,40.0,1,-1.0,0.0,-1.0,-1.0,-1.0,1,5.0,0.0,5.0,5.0,5.0,1,0.4393939393939394,0.0,0.4393939393939394,0.4393939393939394,0.4393939393939394,1
P17612_1,P17612,"CAMP-dependent protein kinase, alpha-catalytic subunit",Homo sapiens,"SIGNALING PROTEIN,TRANSFERASE/INHIBITOR",18,"2gu8,3agl,3agm,3ama,3amb,3l9l,3l9m,3l9n,3mvj,3vqh,4uj1,4uj2,4uj9,4uja,4ujb,5izf,5izj,5uzk",513.1557777777779,257.43653113147474,435.42749999999995,218.2840000000001,1302.6160000000011,18,-0.2623388888888878,5.30420861205613,1.7117999999999993,-17.602199999999964,4.000000000000004,18,5.444444444444445,6.35445394721846,3.0,2.0,26.0,18,5.333333333333333,2.9704426289300234,5.0,3.0,13.0,18,166.09499999999997,164.62322448013,94.13,72.45,677.5399999999996,18,11.055555555555555,11.774709798957815,7.0,2.0,44.0,18,1.6111111111111112,1.2432826042324117,1.0,1.0,6.0,18,2.888888888888889,0.6763995415945231,3.0,2.0,4.0,18,0.3288741411267258,0.19441309939916776,0.244047619047619,0.0,0.6486486486486487,18
P17707_1,P17707,S-ADENOSYLMETHIONINE DECARBOXYLASE ALPHA CHAIN,Homo sapiens,LYASE,7,"1i72,1i7c,1i7m,3dz4,3dz5,3dz6,3h0w",312.78928571428554,75.38400567696524,341.3719999999997,189.24700000000016,395.46399999999966,7,-3.9331342857142824,1.422788681836452,-3.783999999999997,-6.834099999999999,-2.5193799999999955,7,5.285714285714286,0.9511897312113419,5.0,4.0,7.0,7,5.857142857142857,3.338091841585121,8.0,1.0,8.0,7,150.8542857142857,17.612275886573027,160.62,123.75,166.83999999999995,7,7.857142857142857,3.625307868699863,9.0,3.0,13.0,7,1.8571428571428572,0.6900655593423541,2.0,1.0,3.0,7,1.5714285714285714,0.7867957924694431,2.0,0.0,2.0,7,0.5075386798075874,0.20073963210104703,0.6,0.0909090909090909,0.6428571428571429,7
P17752_1,P17752,Tryptophan 5-hydroxylase 1,Homo sapiens,OXIDOREDUCTASE,6,"3hf6,3hf8,3hfb,5j6d,5l01,5tpg",523.7068333333342,79.8291518442153,536.5690000000013,428.4959999999998,640.0840000000013,6,1.946386666666669,1.254999648871132,2.3856600000000014,-0.2939999999999957,3.117200000000002,6,2.5,0.8366600265340756,2.0,2.0,4.0,6,6.666666666666667,1.3662601021279464,6.5,5.0,9.0,6,135.59833333333333,20.73019384054733,136.64499999999998,105.58,158.56,6,9.0,1.4142135623730951,9.0,7.0,11.0,6,0.16666666666666666,0.408248290463863,0.0,0.0,1.0,6,3.5,0.5477225575051661,3.5,3.0,4.0,6,0.2543650793650793,0.11399553475200087,0.23333333333333328,0.1481481481481481,0.3928571428571428,6
P17931_1,P17931,Galectin-3,Homo sapiens,SUGAR BINDING PROTEIN,21,"1kjr,4lbo,5e88,5e89,5e8a,5h9p,5h9r,5nf9,5nfa,5nfb,5oax,5ody,6eog,6eol,6i74,6i76,6qge,6qgf,6qlo,6qlp,6qls",570.8525714285721,80.28584652264189,560.5830000000014,449.4789999999999,733.6210000000009,21,-0.2970485714285684,3.0970213395620703,-0.1245999999999982,-9.558099999999998,3.5241200000000026,21,5.619047619047619,2.312491956227967,6.0,3.0,12.0,21,11.285714285714286,3.2271172452028627,12.0,7.0,19.0,21,178.73333333333335,58.01441694383676,201.26,100.63,337.91,21,12.80952380952381,3.5723808254306766,14.0,8.0,22.0,21,-0.047619047619047616,0.21821789023599245,0.0,-1.0,0.0,21,2.8095238095238093,1.2497618820818475,3.0,0.0,4.0,21,0.47102309698582995,0.15709187277548592,0.4285714285714285,0.3,0.9130434782608696,21
P18031_1,P18031,PROTEIN (PROTEIN-TYROSINE-PHOSPHATASE 1B),Homo sapiens,HYDROLASE/HYDROLASE INHIBITOR,53,"1bzh,1c84,1c88,1g7f,1g7g,1gfy,1kav,1l8g,1lqf,1nl9,1nny,1nz7,1ony,1onz,1pyn,1q6j,1q6m,1q6n,1q6p,1q6s,1q6t,1qxk,1xbo,2b07,2cm7,2cm8,2cma,2cmb,2cmc,2cne,2cnf,2cng,2cnh,2cni,2f6z,2f71,2fjm,2fjn,2h4g,2h4k,2nt7,2qbp,2qbq,2qbr,2qbs,2veu,2vev,2vew,2vex,2vey,2zmm,2zn7,3cwe",553.6495283018876,143.48296175311694,558.6590000000012,225.225,981.8990000000005,53,1.310177735849059,2.8695574476607972,1.547300000000004,-10.724700000000013,6.111100000000007,53,2.056603773584906,1.6573274865511023,2.0,0.0,8.0,53,7.7924528301886795,2.6264811979736584,7.0,4.0,20.0,53,157.63433962264153,60.896611548699525,142.15000000000003,80.25999999999999,456.6699999999999,53,9.660377358490566,4.3098429215817475,10.0,2.0,19.0,53,-1.7169811320754718,1.633511537132459,-2.0,-5.0,1.0,53,3.1132075471698113,1.4762267044796575,3.0,1.0,7.0,53,0.23896834537708206,0.11639957938739923,0.2592592592592592,0.0,0.5128205128205128,53
P18153_1,P18153,D7 protein,Aedes aegypti,Odorant-binding protein,1,3dzt,321.48099999999937,0.0,321.48099999999937,321.48099999999937,321.48099999999937,1,4.076800000000003,0.0,4.076800000000003,4.076800000000003,4.076800000000003,1,1.0,0.0,1.0,1.0,1.0,1,3.0,0.0,3.0,3.0,3.0,1,60.36,0.0,60.36,60.36,60.36,1,16.0,0.0,16.0,16.0,16.0,1,-1.0,0.0,-1.0,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,1,0.65,0.0,0.65,0.65,0.65,1
P18314_1,P18314,UREASE,Klebsiella aerogenes,HYDROLASE,1,1fwe,75.06699999999998,0.0,75.06699999999998,75.06699999999998,75.06699999999998,1,-0.4883000000000002,0.0,-0.4883000000000002,-0.4883000000000002,-0.4883000000000002,1,2.0,0.0,2.0,2.0,2.0,1,2.0,0.0,2.0,2.0,2.0,1,49.33,0.0,49.33,49.33,49.33,1,1.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.5,0.0,0.5,0.5,0.5,1
P18429_1,P18429,"Endo-1,4-beta-xylanase A",Bacillus subtilis subsp. subtilis str. 168,HYDROLASE,1,5tzo,337.4869999999995,0.0,337.4869999999995,337.4869999999995,337.4869999999995,1,2.7196,0.0,2.7196,2.7196,2.7196,1,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,1,24.75,0.0,24.75,24.75,24.75,1,6.0,0.0,6.0,6.0,6.0,1,1.0,0.0,1.0,1.0,1.0,1,2.0,0.0,2.0,2.0,2.0,1,0.4090909090909091,0.0,0.4090909090909091,0.4090909090909091,0.4090909090909091,1
P18564_1,P18564,Integrin beta-6,Homo sapiens,IMMUNE SYSTEM,1,4um9,1266.4990000000016,0.0,1266.4990000000016,1266.4990000000016,1266.4990000000016,1,-13.761900000000024,0.0,-13.761900000000024,-13.761900000000024,-13.761900000000024,1,21.0,0.0,21.0,21.0,21.0,1,15.0,0.0,15.0,15.0,15.0,1,614.5599999999997,0.0,614.5599999999997,614.5599999999997,614.5599999999997,1,48.0,0.0,48.0,48.0,48.0,1,3.0,0.0,3.0,3.0,3.0,1,1.0,0.0,1.0,1.0,1.0,1,0.660377358490566,0.0,0.660377358490566,0.660377358490566,0.660377358490566,1
P18654_1,P18654,Ribosomal protein S6 kinase alpha-3,Mus musculus,TRANSFERASE/TRANSFERASE INHIBITOR,3,"3ubd,4el9,4gue",465.7386666666668,44.64416927587913,448.38,432.3809999999999,516.4550000000003,3,1.065499999999999,0.7585092748279353,0.783099999999999,0.4886999999999988,1.9246999999999992,3,5.666666666666667,1.5275252316519468,6.0,4.0,7.0,3,11.0,1.0,11.0,10.0,12.0,3,180.84,10.182342559548852,182.19,170.05,190.28,3,9.333333333333334,0.5773502691896257,9.0,9.0,10.0,3,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0,3.0,3.0,3.0,3,0.2971428571428571,0.019794866372215753,0.2857142857142857,0.2857142857142857,0.32,3
P18670_1,P18670,Agglutinin alpha chain,Artocarpus integer,SUGAR BINDING PROTEIN,1,1ugx,397.3769999999997,0.0,397.3769999999997,397.3769999999997,397.3769999999997,1,-4.599299999999992,0.0,-4.599299999999992,-4.599299999999992,-4.599299999999992,1,7.0,0.0,7.0,7.0,7.0,1,11.0,0.0,11.0,11.0,11.0,1,187.4,0.0,187.4,187.4,187.4,1,12.0,0.0,12.0,12.0,12.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.9333333333333332,0.0,0.9333333333333332,0.9333333333333332,0.9333333333333332,1
P18886_1,P18886,"Carnitine O-palmitoyltransferase II, mitochondrial",Rattus norvegicus,TRANSFERASE,2,"2fw3,2rcu",399.1259999999993,0.6986214998123489,399.1259999999993,398.63199999999927,399.6199999999993,2,3.5001000000000007,0.4222841697246071,3.5001000000000007,3.2015,3.798700000000001,2,1.5,0.7071067811865476,1.5,1.0,2.0,2,3.0,0.0,3.0,3.0,3.0,2,75.245,8.506494577674177,75.245,69.22999999999999,81.26,2,18.5,0.7071067811865476,18.5,18.0,19.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.9110671936758894,0.0027948884631879187,0.9110671936758894,0.9090909090909092,0.9130434782608696,2
P18902_1,P18902,RETINOL BINDING PROTEIN,Bos taurus,RETINOL TRANSPORT,1,1erb,327.5119999999994,0.0,327.5119999999994,327.5119999999994,327.5119999999994,1,5.654100000000006,0.0,5.654100000000006,5.654100000000006,5.654100000000006,1,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,1,29.1,0.0,29.1,29.1,29.1,1,6.0,0.0,6.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.5,0.0,0.5,0.5,0.5,1
P19080_1,P19080,CHORISMATE MUTASE,Bacillus subtilis,ISOMERASE,1,2cht,226.18400000000003,0.0,226.18400000000003,226.18400000000003,226.18400000000003,1,-3.049099999999997,0.0,-3.049099999999997,-3.049099999999997,-3.049099999999997,1,1.0,0.0,1.0,1.0,1.0,1,6.0,0.0,6.0,6.0,6.0,1,109.72,0.0,109.72,109.72,109.72,1,3.0,0.0,3.0,3.0,3.0,1,-2.0,0.0,-2.0,-2.0,-2.0,1,0.0,0.0,0.0,0.0,0.0,1,0.6,0.0,0.6,0.6,0.6,1
P19120_1,P19120,HEAT-SHOCK COGNATE 70 KD PROTEIN,Bos taurus,CHAPERONE PROTEIN,1,1atr,424.179,0.0,424.179,424.179,424.179,1,-3.6419999999999977,0.0,-3.6419999999999977,-3.6419999999999977,-3.6419999999999977,1,3.0,0.0,3.0,3.0,3.0,1,14.0,0.0,14.0,14.0,14.0,1,241.09,0.0,241.09,241.09,241.09,1,9.0,0.0,9.0,9.0,9.0,1,-3.0,0.0,-3.0,-3.0,-3.0,1,2.0,0.0,2.0,2.0,2.0,1,0.5,0.0,0.5,0.5,0.5,1
P19491_1,P19491,GLUTAMATE RECEPTOR SUBUNIT 2,Rattus norvegicus,MEMBRANE PROTEIN,50,"1ftj,1ftl,1ftm,1fw0,1m5b,1m5c,1m5d,1m5e,1m5f,1mm6,1mm7,1mqd,1mqg,1mqh,1mqi,1mqj,1ms7,1mxu,1my2,1my3,1my4,1nnk,1p1n,1p1o,1syh,1syi,1wvj,1xhy,2al5,2i3v,2p2a,3bft,3bfu,3bki,3pd8,3pd9,3rtf,3tza,4g8m,4igt,4o3b,5cbr,5cbs,5fhm,5fhn,5fho,5ng9,5nih,6q54,6q60",231.55964,56.75818317437146,215.6985000000001,146.12200000000007,364.749,50,-3.1727359999999987,1.223269156118229,-3.369599999999997,-5.281999999999997,0.0830000000000003,50,1.76,0.4763809143009448,2.0,1.0,3.0,50,4.7,1.111167799007432,4.0,3.0,7.0,50,122.66099999999999,19.25777258932197,119.21,88.0,185.01,50,4.42,1.7623036871419993,4.0,0.0,9.0,50,-0.2,0.5714285714285714,0.0,-1.0,1.0,50,1.08,0.8290638930598233,1.0,0.0,3.0,50,0.39637662337662344,0.17013129092622284,0.3875,0.0,0.8,50
P19491_2,P19491,Glutamate receptor 2,Rattus norvegicus,MEMBRANE PROTEIN,5,"3tdj,4n07,4u4x,4x48,5elv",263.71740000000005,72.90276282693259,240.28400000000008,213.26200000000009,392.50199999999984,5,1.0947560000000003,0.9910894675456909,0.9013999999999998,0.1573000000000002,2.7607800000000013,5,1.2,0.4472135954999579,1.0,1.0,2.0,5,4.0,1.224744871391589,4.0,3.0,6.0,5,63.836,16.25298218789402,62.3,49.41,88.42000000000002,5,2.2,2.16794833886788,1.0,1.0,6.0,5,0.0,0.0,0.0,0.0,0.0,5,1.2,0.4472135954999579,1.0,1.0,2.0,5,0.3794444444444444,0.027749986097204853,0.3888888888888889,0.3333333333333333,0.4,5
P19492_1,P19492,Glutamate receptor 3,Rattus norvegicus,SIGNALING PROTEIN,4,"3dln,3dp4,3rt8,4f39",194.53125000000009,37.655065231431124,199.19600000000008,146.12200000000007,233.61100000000005,4,-3.4407699999999983,0.5338866817343674,-3.4095999999999984,-4.123099999999999,-2.8207799999999983,4,1.5,0.5773502691896257,1.5,1.0,2.0,4,4.0,0.0,4.0,4.0,4.0,4,110.2925,10.804234895015314,110.83500000000001,96.87,122.63,4,4.25,0.5,4.0,4.0,5.0,4,-0.5,0.5773502691896257,-0.5,-1.0,0.0,4,0.5,0.5773502691896257,0.5,0.0,1.0,4,0.47857142857142854,0.15185922589620926,0.5142857142857142,0.2857142857142857,0.6,4
P19493_1,P19493,Glutamate receptor 4,Rattus norvegicus,MEMBRANE PROTEIN,2,"3fas,3fat",166.14450000000008,28.316091052615306,166.14450000000008,146.12200000000007,186.1670000000001,2,-3.4719399999999987,0.9208793032748651,-3.4719399999999987,-4.123099999999999,-2.8207799999999983,2,1.5,0.7071067811865476,1.5,1.0,2.0,2,4.0,0.0,4.0,4.0,4.0,2,110.83500000000001,4.150716805565027,110.83500000000001,107.9,113.77,2,4.5,0.7071067811865476,4.5,4.0,5.0,2,-0.5,0.7071067811865476,-0.5,-1.0,0.0,2,0.5,0.7071067811865476,0.5,0.0,1.0,2,0.5142857142857142,0.12121830534626533,0.5142857142857142,0.4285714285714285,0.6,2
P19576_1,P19576,Maltose-binding periplasmic protein,Salmonella enterica subsp. enterica serovar Typhimurium,TRANSPORT PROTEIN,1,3jyr,646.6160000000018,0.0,646.6160000000018,646.6160000000018,646.6160000000018,1,-9.59070000000001,0.0,-9.59070000000001,-9.59070000000001,-9.59070000000001,1,14.0,0.0,14.0,14.0,14.0,1,18.0,0.0,18.0,18.0,18.0,1,325.75000000000006,0.0,325.75000000000006,325.75000000000006,325.75000000000006,1,22.0,0.0,22.0,22.0,22.0,1,1.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1,0.92,0.0,0.92,0.92,0.92,1
P19623_1,P19623,Spermidine synthase,Homo sapiens,TRANSFERASE,1,3rw9,339.4009999999998,0.0,339.4009999999998,339.4009999999998,339.4009999999998,1,-2.0190999999999963,0.0,-2.0190999999999963,-2.0190999999999963,-2.0190999999999963,1,4.0,0.0,4.0,4.0,4.0,1,8.0,0.0,8.0,8.0,8.0,1,144.9,0.0,144.9,144.9,144.9,1,9.0,0.0,9.0,9.0,9.0,1,1.0,0.0,1.0,1.0,1.0,1,2.0,0.0,2.0,2.0,2.0,1,0.5384615384615384,0.0,0.5384615384615384,0.5384615384615384,0.5384615384615384,1
P19784_1,P19784,Casein kinase II subunit alpha',Homo sapiens,TRANSFERASE,2,"5m56,6hmb",349.45099999999996,0.964493649538474,349.45099999999996,348.76899999999995,350.133,2,3.189700000000001,0.5003487583676015,3.189700000000001,2.835900000000001,3.5435000000000016,2,1.0,0.0,1.0,1.0,1.0,2,5.0,0.0,5.0,5.0,5.0,2,84.255,8.930758646386092,84.255,77.94,90.57,2,3.0,0.0,3.0,3.0,3.0,2,-1.0,0.0,-1.0,-1.0,-1.0,2,3.5,0.7071067811865476,3.5,3.0,4.0,2,0.0,0.0,0.0,0.0,0.0,2
P19793_1,P19793,Retinoic acid receptor RXR-alpha,Homo sapiens,TRANSCRIPTION,2,"3oap,4rme",1402.713000000001,0.0,1402.713000000001,1402.713000000001,1402.713000000001,2,-10.01569999999998,0.0,-10.01569999999998,-10.01569999999998,-10.01569999999998,2,19.0,0.0,19.0,19.0,19.0,2,17.0,0.0,17.0,17.0,17.0,2,618.2699999999998,0.0,618.2699999999998,618.2699999999998,618.2699999999998,2,53.0,0.0,53.0,53.0,53.0,2,2.0,0.0,2.0,2.0,2.0,2,2.0,0.0,2.0,2.0,2.0,2,0.6825396825396826,0.0,0.6825396825396826,0.6825396825396826,0.6825396825396826,2
P19793_2,P19793,Retinoic acid receptor RXR-alpha,Homo sapiens,HORMONE/GROWTH FACTOR,12,"1rdt,3ozj,3pcu,4k4j,4k6i,4m8e,4m8h,4poh,4poj,4pp3,4pp5,4zsh",319.0906666666663,26.09936306548961,307.4129999999996,293.3859999999996,377.5039999999996,12,3.9418333333333364,0.7650412182993617,3.913420000000003,1.8171,4.859900000000005,12,0.0,0.0,0.0,0.0,0.0,12,2.5833333333333335,1.1645001528813153,2.0,2.0,5.0,12,45.82083333333333,10.923354012334666,40.13,40.13,69.67,12,3.8333333333333335,1.3371158468430433,4.0,1.0,7.0,12,-0.8333333333333334,0.3892494720807614,-1.0,-1.0,0.0,12,1.0833333333333333,0.6685579234215216,1.0,0.0,2.0,12,0.38217436974789915,0.15457512509936552,0.2857142857142857,0.25,0.75,12
P19801_1,P19801,Amiloride-sensitive amine oxidase,Homo sapiens,OXIDOREDUCTASE,2,"3hig,3hii",312.8909999999996,41.792839195249655,312.8909999999996,283.33899999999966,342.4429999999996,2,-1.0151499999999964,0.3657863379078014,-1.0151499999999964,-1.2737999999999967,-0.7564999999999962,2,4.5,0.7071067811865476,4.5,4.0,5.0,2,2.0,0.0,2.0,2.0,2.0,2,130.825,12.93298302790195,130.825,121.68,139.97,2,7.5,3.5355339059327378,7.5,5.0,10.0,2,2.0,0.0,2.0,2.0,2.0,2,2.0,0.0,2.0,2.0,2.0,2,0.13157894736842105,0.1860807318911967,0.13157894736842105,0.0,0.2631578947368421,2
P19971_1,P19971,THYMIDINE PHOSPHORYLASE,Homo sapiens,TRANSFERASE,1,1uou,242.66600000000008,0.0,242.66600000000008,242.66600000000008,242.66600000000008,1,-0.2776,0.0,-0.2776,-0.2776,-0.2776,1,3.0,0.0,3.0,3.0,3.0,1,4.0,0.0,4.0,4.0,4.0,1,94.97999999999998,0.0,94.97999999999998,94.97999999999998,94.97999999999998,1,3.0,0.0,3.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
P20035_1,P20035,Hypoxanthine-guanine-xanthine phosphoribosyltransferase,Plasmodium falciparum FCR-3/Gambia,TRANSFERASE/TRANSFERASE INHIBITOR,1,3ozg,316.25399999999973,0.0,316.25399999999973,316.25399999999973,316.25399999999973,1,-2.388699999999998,0.0,-2.388699999999998,-2.388699999999998,-2.388699999999998,1,5.0,0.0,5.0,5.0,5.0,1,6.0,0.0,6.0,6.0,6.0,1,158.73999999999998,0.0,158.73999999999998,158.73999999999998,158.73999999999998,1,9.0,0.0,9.0,9.0,9.0,1,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,2.0,2.0,2.0,1,0.4545454545454545,0.0,0.4545454545454545,0.4545454545454545,0.4545454545454545,1
P20231_1,P20231,Tryptase beta 2,Homo sapiens,HYDROLASE,3,"2za5,3v7t,4a6l",437.8133333333331,51.04117534239724,413.4969999999997,403.47699999999975,496.46599999999984,3,3.869173333333336,1.0560412454697672,3.5802000000000023,2.987700000000001,5.039620000000005,3,1.0,0.0,1.0,1.0,1.0,3,2.6666666666666665,0.5773502691896257,3.0,2.0,3.0,3,62.86333333333334,6.747105552259671,61.09,57.18,70.32,3,4.666666666666667,2.0816659994661326,4.0,3.0,7.0,3,1.0,0.0,1.0,1.0,1.0,3,2.6666666666666665,0.5773502691896257,3.0,2.0,3.0,3,0.3436566332218505,0.15491494869008307,0.2692307692307692,0.24,0.5217391304347826,3
P20248_1,P20248,CYCLIN A2,Homo sapiens,TRANSFERASE/TRANSFERASE INHIBITOR,3,"1h24,1okv,1okw",871.5423333333338,223.95257469904968,782.3480000000002,705.9300000000006,1126.3490000000008,3,-8.359300000000003,3.9807716701664893,-6.379599999999993,-12.941800000000017,-5.756499999999996,3,13.666666666666666,2.0816659994661326,13.0,12.0,16.0,3,8.666666666666666,4.725815626252608,7.0,5.0,14.0,3,399.36333333333323,110.82371602384266,358.9599999999999,314.4099999999999,524.7199999999998,3,29.333333333333332,9.237604307034012,24.0,24.0,40.0,3,2.0,1.0,2.0,1.0,3.0,3,0.6666666666666666,0.5773502691896257,1.0,0.0,1.0,3,0.6287363430220573,0.0966360335906782,0.6060606060606061,0.5454545454545454,0.7346938775510204,3
P20372_1,P20372,"PROTOCATECHUATE 3,4-DIOXYGENASE BETA CHAIN",Acinetobacter baylyi ADP1,OXIDOREDUCTASE,1,1eoc,155.10900000000004,0.0,155.10900000000004,155.10900000000004,155.10900000000004,1,1.0059999999999998,0.0,1.0059999999999998,1.0059999999999998,1.0059999999999998,1,2.0,0.0,2.0,2.0,2.0,1,4.0,0.0,4.0,4.0,4.0,1,83.60000000000001,0.0,83.60000000000001,83.60000000000001,83.60000000000001,1,3.0,0.0,3.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1
P20581_1,P20581,PqsE,Pseudomonas aeruginosa PAO1,METAL BINDING PROTEIN,1,5hip,198.20100000000005,0.0,198.20100000000005,198.20100000000005,198.20100000000005,1,1.1120999999999996,0.0,1.1120999999999996,1.1120999999999996,1.1120999999999996,1,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,3.0,3.0,3.0,1,53.02,0.0,53.02,53.02,53.02,1,2.0,0.0,2.0,2.0,2.0,1,-1.0,0.0,-1.0,-1.0,-1.0,1,2.0,0.0,2.0,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,1
P20701_1,P20701,Integrin alpha-L,Homo sapiens,IMMUNE SYSTEM,9,"1rd4,1xdd,1xdg,1xuo,2ica,2o7n,3bqn,3e2m,3m6f",544.3382222222233,66.3018151217939,554.4350000000012,408.288,616.6000000000014,9,5.071735555555559,1.1863098473323823,4.875200000000005,3.0647800000000016,6.721400000000003,9,0.5555555555555556,0.8819171036881966,0.0,0.0,2.0,9,5.777777777777778,1.4813657362192647,6.0,3.0,7.0,9,89.8911111111111,22.44372542852704,88.80999999999999,51.66,120.67,9,7.333333333333333,3.1622776601683795,7.0,3.0,12.0,9,-0.3333333333333333,0.5,0.0,-1.0,0.0,9,2.5555555555555554,0.8819171036881968,3.0,1.0,4.0,9,0.3507147479335895,0.15659686513217308,0.28,0.1923076923076923,0.6176470588235294,9
